title,price,post_url,odometer,VIN,title status,transmission,auto_descr_short,drive,type,cylinders,idx
2019 Lexus IS300 F-Sport 2,"41,990",https://vancouver.craigslist.org/nvn/ctd/d/north-vancouver-southwest-2019-lexus/7502815707.html,35025,JTHC81D2XK5033986,clean,automatic,2019 Lexus IS300,4wd,sedan,6 cylinders,111
2008 F350 Lariat 6.4l Powerstoke Diesel Rebuilt - Runs Great,"7,000",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2008-f350-lariat-64l/7496047291.html,315000,,rebuilt,automatic,2008 ford f350 lariat,4wd,,,112
2007 toyota yaris low km,"6,900",https://vancouver.craigslist.org/bnc/cto/d/burnaby-2007-toyota-yaris-low-km/7502814754.html,125000,,rebuilt,automatic,2007 toyota yaris hatchback,,,,113
2020 GMC Sierra 1500 Denali . Financing Available,"75,877",https://vancouver.craigslist.org/van/ctd/d/coquitlam-2020-gmc-sierra-1500-denali/7502817028.html,37364,1GTU9FEL3LZ166817,clean,automatic,2020 GMC Sierra 1500,,,,114
2018 Honda Civic Touring,"27,990",https://vancouver.craigslist.org/nvn/ctd/d/north-vancouver-southwest-2018-honda/7502817122.html,32568,2HGFC1F95JH106035,clean,automatic,2018 Honda Civic,fwd,sedan,4 cylinders,115
2015 Nissan Sentra,"15,000",https://vancouver.craigslist.org/rds/cto/d/surrey-2015-nissan-sentra/7502815240.html,67660,,clean,automatic,2015 nissan sentra s,fwd,sedan,4 cylinders,116
2004 MAZDA 3,"3,700",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-2004-mazda/7502817205.html,240000,,clean,manual,2004 mazda 3,,,4 cylinders,117
2013 Dodge Ram,"12,499",https://vancouver.craigslist.org/van/cto/d/north-vancouver-2013-dodge-ram/7502815437.html,254000,,clean,automatic,2013 dodge ram 1500,,,8 cylinders,118
MAZDA 3 Touring -- w/ Leather Seats & Backup Cam! -- * FREE Warranty *,"15,099",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-mazda-touring-leather-seats/7502817484.html,66000,3MZBM1V71GM297079,rebuilt,automatic,2016 Mazda 3 Touring,fwd,sedan,4 cylinders,119
2012 Nissan Titan SL 4X4 Runs Like New No Issues FULLY LOADED,"14,999",https://vancouver.craigslist.org/rds/cto/d/surrey-2012-nissan-titan-sl-4x4-runs/7502815820.html,190000,,rebuilt,automatic,2012 Nissan Titan SL 4X4,4wd,pickup,8 cylinders,120
2013 Volkswagen Tiguan Local BC Vehicle/Cloth Seats/Traction Ctrl : 7-,"13,990",https://vancouver.craigslist.org/van/ctd/d/vancouver-2013-volkswagen-tiguan-local/7502818306.html,121973,WVGJV3AX7DW611595,clean,automatic,2013 Volkswagen Tiguan,,,,121
BMW 428 i 2016,"26,500",https://vancouver.craigslist.org/van/cto/d/richmond-bmw-428-2016/7502817149.html,76889,,clean,automatic,2016 bmw 428i gran coupe,fwd,coupe,4 cylinders,122
2022 G 63 A M G MERCEDES,"188,800",https://vancouver.craigslist.org/van/cto/d/langley-city-2022-63-m-mercedes/7502817162.html,100,,clean,automatic,2022 mercedes benz,4wd,,8 cylinders,123
1999 BMW 540i 6 speed manual,"9,300",https://vancouver.craigslist.org/van/cto/d/vancouver-1999-bmw-540i-speed-manual/7502810738.html,228000,,clean,manual,1999 BMW 540i,rwd,,8 cylinders,124
1999 chrysler cirrus lxi fully loaded,"2,200",https://vancouver.craigslist.org/bnc/cto/d/burnaby-1999-chrysler-cirrus-lxi-fully/7502817499.html,223000,,clean,automatic,1999 chrysler cirrus lxi,,,,125
2013 GMC Sierra 1500 SLE . Financing Available,"27,887",https://vancouver.craigslist.org/van/ctd/d/coquitlam-2013-gmc-sierra-1500-sle/7502819456.html,130265,3GTP2VE74DG331399,clean,automatic,2013 GMC Sierra 1500,,,,126
2004 Dodge Viper,"59,900",https://vancouver.craigslist.org/pml/cto/d/harrison-mills-2004-dodge-viper/7500480138.html,79900,,clean,manual,2004 dodge viper,,,,127
2019 ACURA RDX Platinum Elite(top trim) No Accidents ✨7y/160k Warranty,"45,995",https://vancouver.craigslist.org/rds/ctd/d/langley-city-2019-acura-rdx-platinum/7502820665.html,73676,,clean,automatic,2019 acura rdx,4wd,,4 cylinders,128
Fully Loaded 2004 Cadillac Escalade,"4,500",https://vancouver.craigslist.org/rds/cto/d/surrey-upper-west-fully-loaded-2004/7502819336.html,210000,,clean,automatic,2004 cadillac escalade,4wd,SUV,8 cylinders,129
"2016 Nissan Micra SV w/ Cloth Sts, A/C, Cruise, In-Dash CD & Aux : Del","12,590",https://vancouver.craigslist.org/van/ctd/d/vancouver-2016-nissan-micra-sv-cloth/7502821528.html,128469,3N1CK3CP4GL239388,clean,automatic,2016 Nissan Micra,,,,130
Mdx elite,"50,000",https://vancouver.craigslist.org/van/cto/d/vancouver-mdx-elite/7496704821.html,73000,,clean,automatic,2014 Mdx elite,,,,131
2006 Chevrolet Cobalt SS . Financing Available,,https://vancouver.craigslist.org/van/ctd/d/coquitlam-2006-chevrolet-cobalt-ss/7502822698.html,178964,1G1AM15B467670233,clean,manual,2006 Chevrolet Cobalt,,,,132
2011 BMW X3 xDrive28i  ✨No Accidents,"16,995",https://vancouver.craigslist.org/pml/ctd/d/langley-city-2011-bmw-x3-xdrive28i-no/7502823116.html,110874,,clean,automatic,2011 bmw x3,4wd,SUV,,133
1999 Ford Ranger,"3,200",https://vancouver.craigslist.org/rds/cto/d/white-rock-1999-ford-ranger/7502821437.html,272000,,clean,automatic,1999 Ford Ranger,,,,134
2020 Chevrolet Suburban Premier . Financing Available,"85,877",https://vancouver.craigslist.org/van/ctd/d/coquitlam-2020-chevrolet-suburban/7502824007.html,52346,1GNSKJKC0LR243380,clean,automatic,2020 Chevrolet Suburban,,,,135
Summer fun 1974 VW Beetle convertible,"14,900",https://vancouver.craigslist.org/bnc/cto/d/burnaby-summer-fun-1974-vw-beetle/7502822056.html,60000,,clean,manual,1974 volkswagen beetle,rwd,convertible,4 cylinders,136
2017 Mitsubishi RVR GT | No Accidents | One Owner | Local BC |,"27,800",https://vancouver.craigslist.org/van/ctd/d/richmond-2017-mitsubishi-rvr-gt-no/7502824696.html,87200,,clean,automatic,2017 mitsubishi rvr gt,4wd,SUV,4 cylinders,137
2014 Ford Mustang,"19,900",https://vancouver.craigslist.org/rds/cto/d/victoria-2014-ford-mustang/7497853107.html,85000,,clean,automatic,2014 ford mustang,rwd,other,6 cylinders,138
Aston Martin DB9,"63,000",https://vancouver.craigslist.org/rch/cto/d/aston-martin-db9/7493723695.html,42,SCFAD01A55GA01048,clean,automatic,2005 Aston Martin Db9,rwd,,12 cylinders,139
1969 MGB GT MK II,"17,500",https://vancouver.craigslist.org/van/cto/d/vancouver-1969-mgb-gt-mk-ii/7502823718.html,14248,GHD4U165232G,clean,manual,1969 MGB GT MK II,rwd,hatchback,4 cylinders,140
2020 KIA NIRO EX PLUG-IN HYBRID 1.6L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-kia-niro-ex-plug-in/7502825811.html,108504,,clean,automatic,2020 KIA NIRO EX PLUG-IN HYBRID 1.6L,,,,141
2015 KIA OPTIMA SX TURBO 2.0L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2015-kia-optima-sx-turbo-20l/7502825809.html,130950,,clean,automatic,2015 KIA OPTIMA SX TURBO 2.0L,,,,142
2017 NISSAN ROGUE SV 2.5L AWD - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-nissan-rogue-sv-25l-awd/7502825820.html,37842,,clean,automatic,2017 NISSAN ROGUE SV 2.5L AWD,,,,143
2015 Ford Fusion ENERGI Titanium * 30KM on Full Electric *,"23,998",https://vancouver.craigslist.org/van/ctd/d/abbotsford-southeast-2015-ford-fusion/7502743886.html,112094,3FA6P0SU8FR284580,clean,automatic,2015 Ford Fusion Energi,fwd,sedan,4 cylinders,144
2018 Hyundai Tucson 2.0L SE LOADED!! LEATHER//ROOF!!,"25,985",https://vancouver.craigslist.org/bnc/ctd/d/2018-hyundai-tucson-20l-se-loaded/7502744715.html,68000,,clean,automatic,2018 Hyundai Tucson Limited 2.4,4wd,SUV,4 cylinders,145
2008 Toyota Tundra Limited 5.7 lifted,"23,900",https://vancouver.craigslist.org/bnc/cto/d/burnaby-2008-toyota-tundra-limited-57/7501564820.html,194000,,clean,automatic,2008 toyota tundra limited,4wd,pickup,8 cylinders,146
2022 Ford Mustang Mach-E GT Performance Edition AWD - Shadow Black,"92,880",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-mustang-mach-gt/7502744895.html,50,3FMTK4SX9NMA08641,clean,automatic,2022 ford mustang mach e,4wd,,,147
2011 HONDA ODYSSEY EX-L,"18,495",https://vancouver.craigslist.org/rds/ctd/d/port-moody-2011-honda-odyssey-ex/7502745321.html,142635,,clean,automatic,2011 honda odyssey ex-l,fwd,van,6 cylinders,148
2016 Range Rover Sport TD HSE,"46,750",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-southwest-2016-range/7498524388.html,103000,,clean,automatic,2016 2016 Range Rover TD HSE,4wd,SUV,6 cylinders,149
2022 Explorer XLT 4WD - Carbonized Grey - EXN23857,"56,014",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-explorer-xlt-4wd/7502746017.html,50,1FMSK8DH0NGB23857,clean,automatic,2022 ford explorer xlt,4wd,,,150
2017 Honda Civic Hatchback Sport Manual White Vancouver,"26,500",https://vancouver.craigslist.org/van/cto/d/vancouver-2017-honda-civic-hatchback/7495715107.html,73809,,clean,manual,2017 honda civic hatchback sport,fwd,hatchback,3 cylinders,151
2022 Ford F-150 Lariat FX4 Sport - Carbonized Grey - F1N32654,"85,045",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-150-lariat-fx4/7502746729.html,50,1FTEW1EP8NFB32654,clean,automatic,2022 ford f-150,4wd,,,152
2021 Tesla Model 3 Standard Plus RWD **No PST**,"72,999",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-2021-tesla-model/7502749080.html,21686,5YJ3E1EA5MF852311,clean,automatic,2021 Tesla Model 3,rwd,sedan,,153
***FRESH INVENTORY*** 2022 DODGE CHARGER SRT HELLCAT REDEYE WIDEBODY,,https://vancouver.craigslist.org/van/ctd/d/surrey-south-fresh-inventory-2022-dodge/7502749436.html,20,,clean,automatic,2022 Dodge Charger SRT Hellcat Redeye,rwd,sedan,8 cylinders,154
2022 Ford Mach-E California Route 1 AWD - Shadow Black - MEN30663,"74,020",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-mach-california/7502749864.html,50,3FMTK2SU5NMA30663,clean,automatic,2022 ford mustang,4wd,,,155
2000 GMC SAVANA 2500,"5,950",https://vancouver.craigslist.org/van/cto/d/vancouver-2000-gmc-savana-2500/7502747639.html,526865,1GTGG25R0Y1240457,clean,automatic,2000 gmc savana 2500,fwd,van,8 cylinders,156
2022 Ford Bronco Badlands 2 Door - Area 51 - BRN45327,"68,929",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-bronco-badlands/7502750362.html,50,1FMDE5CH5NLB45327,clean,automatic,2022 ford bronco,4wd,,,157
"2008 MITSUBISHI OUTLANDER ES AWC, LOW KMS, EXCELLENT CONDIDTION","12,998",https://vancouver.craigslist.org/van/ctd/d/burnaby-2008-mitsubishi-outlander-es/7502750388.html,97058,JA4LT21W08Z605334,clean,automatic,2008 Mitsubishi Outlander,4wd,SUV,4 cylinders,158
2004 Lexus Gx470,"19,500",https://vancouver.craigslist.org/rds/cto/d/surrey-northeast-2004-lexus-gx470/7502749528.html,249000,,clean,automatic,2004 2004 lexus gx470,4wd,,8 cylinders,159
2019 HONDA HR-V SPORT AWD,"25,900",https://vancouver.craigslist.org/van/cto/d/burnaby-2019-honda-hr-sport-awd/7493648753.html,74000,,rebuilt,automatic,2019 honda hr-v Sport awd,4wd,SUV,4 cylinders,160
2006 Honda Civic EX 4dr,"1,600",https://vancouver.craigslist.org/van/cto/d/vancouver-2006-honda-civic-ex-4dr/7502749608.html,139485,,clean,automatic,2006 honda,,sedan,,161
"2019 HYUNDAI KONA SEL (Engine 2.0L, 4cly).","22,900",https://vancouver.craigslist.org/van/cto/d/port-coquitlam-south-2019-hyundai-kona/7493451317.html,52000,,rebuilt,automatic,2019 hyundai kona sel,fwd,SUV,4 cylinders,162
*ON SALE> $13900! 2014 ACURA ILX ! 145KMS,"13,900",https://vancouver.craigslist.org/rch/ctd/d/richmond-northeast-on-sale-acura-ilx/7502752248.html,145000,,clean,automatic,2014 acura ilx sedan 4d,fwd,sedan,4 cylinders,163
2021 Tesla Model 3 Standard Plus RWD *Excellent Condition*,"71,888",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-2021-tesla-model/7502752860.html,27648,5YJ3E1EA3MF920430,clean,automatic,2021 Tesla Model 3,rwd,sedan,,164
Dakota  2008 pick truck,"5,200",https://vancouver.craigslist.org/rds/cto/d/surrey-east-dakota-2008-pick-truck/7502750671.html,290,,clean,automatic,2008 DAKOTA  2008,fwd,pickup,,165
2020 ACURA TLX A-SPEC ⭐ SH-AWD ⭐ TECH Package⭐ Red Leather Seats ⭐,"38,999",https://vancouver.craigslist.org/pml/ctd/d/port-moody-2020-acura-tlx-spec-sh-awd/7502752946.html,50750,,clean,automatic,2020 acura tlx,4wd,sedan,6 cylinders,166
2014 Mercedes-Benz GL550,"42,800",https://vancouver.craigslist.org/rch/ctd/d/richmond-2014-mercedes-benz-gl550/7502753786.html,75940,,clean,automatic,2014 mercedes benz gl550,4wd,SUV,8 cylinders,167
2010 Silverado 1500 LTZ,"18,500",https://vancouver.craigslist.org/pml/cto/d/pitt-meadows-2010-silverado-1500-ltz/7502751689.html,280000,,clean,automatic,2010 chevrolet silverado 1500,4wd,truck,8 cylinders,168
2021 Tesla PLATE//only 21000 km!! RARE!!,"189,955",https://vancouver.craigslist.org/bnc/ctd/d/2021-tesla-plate-only-km-rare/7502754308.html,21000,,clean,automatic,2021 Tesla Plate,4wd,sedan,other,169
2012 Honda Accord Coupe V6 EX-L Navi Fully loaded 113K km,"15,000",https://vancouver.craigslist.org/bnc/cto/d/port-coquitlam-central-2012-honda/7502752290.html,113000,,rebuilt,automatic,2012 Honda Accord,fwd,,6 cylinders,170
2006 Mercedes Benz E350 4Matic *132K Km *LocalCar* DailyUse e 350 e320,"7,300",https://vancouver.craigslist.org/van/cto/d/vancouver-2006-mercedes-benz-e350/7502718220.html,132000,,clean,automatic,2006 mercedes benz e350 4matic,,,,171
2009 Dodge Ram 2500 Heavy Duty 4X4 longbox crewcab 5.7 hemi,"8,000",https://vancouver.craigslist.org/rds/cto/d/delta-2009-dodge-ram-2500-heavy-duty/7498715272.html,274000,,clean,automatic,2009 dodge ram 2500 4x4,4wd,,8 cylinders,172
2020 Toyota Tacoma,"63,500",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2020-toyota-tacoma/7502753260.html,23000,,clean,automatic,2020 toyota tacoma,4wd,offroad,6 cylinders,173
PTS 2012 Carrera 4 GTS Coupe PDK,"96,888",https://vancouver.craigslist.org/rch/cto/d/richmond-pts-2012-carrera-gts-coupe-pdk/7502753613.html,117500,WP0AB2A92CS720903,clean,automatic,2012 porsche 911,4wd,coupe,6 cylinders,174
"2015 SUBARU WRX, SPORT PACKAGE,CLEAN TITLE, LOCAL BC, 6 SPEED MANUAL","25,498",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2015-subaru-wrx-sport/7502755880.html,153617,JF1VA1D68F9814558,clean,manual,2015 subaru wrx,,,,175
2002 Cadillac Escalade,"7,500",https://vancouver.craigslist.org/pml/cto/d/coquitlam-2002-cadillac-escalade/7496244200.html,369000,,clean,automatic,2002 Cadillac Escalade,4wd,,8 cylinders,176
2019 Mercedes-benz GLC 63S AMG,"91,310",https://vancouver.craigslist.org/rds/ctd/d/langley-city-2019-mercedes-benz-glc-63s/7502756851.html,42038,,clean,automatic,2019 MERCEDES BENZ GLC 63S AMG,4wd,SUV,,177
"1989 Chevy cube van, propane","3,650",https://vancouver.craigslist.org/pml/cto/d/maple-ridge-east-1989-chevy-cube-van/7502756102.html,250000,,clean,automatic,1989 chevy cube van,rwd,truck,8 cylinders,178
2022 Ford Edge ST AWD - Agate Black - EDN01090,"58,644",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-edge-st-awd-agate/7502758457.html,50,2FMPK4AP1NBA01090,clean,automatic,2022 Ford edge st,4wd,,,179
2022 Ford Edge ST AWD - Star White - EDN50464,"60,584",https://vancouver.craigslist.org/rds/ctd/d/abbotsford-2022-ford-edge-st-awd-star/7502759324.html,50,2FMPK4AP8NBA50464,clean,automatic,2022 ford edge,4wd,,,180
2022 Ford Edge ST AWD - Agate Black - EDN58412,"59,234",https://vancouver.craigslist.org/van/ctd/d/abbotsford-2022-ford-edge-st-awd-agate/7502759652.html,50,2FMPK4AP7NBA58412,clean,automatic,2022 ford edge,4wd,,,181
"2005 INFINITI G35x, AWD, BOSE SOUND SYSTEM, SUNROOF, LEATHER INTERIOR","11,998",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2005-infiniti-g35x-awd-bose/7502759806.html,157657,JNKCV51F55M303997,clean,automatic,2005 infiniti g35X,,,6 cylinders,182
2006 Mercedes B200 hatchback 4 Cylinder Automatic,"4,100",https://vancouver.craigslist.org/rds/cto/d/surrey-2006-mercedes-b200-hatchback/7500731175.html,180000,,clean,automatic,2006 mercedes benz b200,fwd,hatchback,4 cylinders,183
⭐️2021 Toyota Rav 4 hybrid XSE *all trade/credit welcomed**⭐️,"58,918",https://vancouver.craigslist.org/rds/ctd/d/port-coquitlam-central-2021-toyota-rav/7502760521.html,15932,,clean,automatic,2021 rav4 xse,4wd,SUV,,184
2006 Dodge Dakota Crew Cab Automatic Sport,"7,995",https://vancouver.craigslist.org/rds/ctd/d/langley-2006-dodge-dakota-crew-cab/7502760621.html,230,,clean,automatic,2005 dodge dakota crew cab sport,rwd,truck,8 cylinders,185
1969 Chevrolet Camaro Z28,"125,000",https://vancouver.craigslist.org/van/cto/d/richmond-northeast-1969-chevrolet/7502754991.html,5000,,clean,manual,1969 chevrolet camaro z28,rwd,coupe,8 cylinders,186
2018 Toyota Sienna LE 8-Passenger FWD,"32,956",https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2018-toyota-sienna-le/7502761348.html,124612,19UUB1F59FA800160,clean,automatic,2018 Toyota Sienna LE,fwd,mini-van,4 cylinders,187
2015 KIA OPTIMA SX TURBO 2.0L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2015-kia-optima-sx-turbo-20l/7502761766.html,130950,,clean,automatic,2015 KIA OPTIMA SX TURBO 2.0L,,,,188
2021 KIA SPORTAGE LX 2.4L AWD,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2021-kia-sportage-lx-24l-awd/7502761769.html,16683,,clean,automatic,2021 KIA SPORTAGE LX 2.4L AWD,,,,189
2020 KIA NIRO EX PLUG-IN HYBRID 1.6L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-kia-niro-ex-plug-in/7502761772.html,108504,,clean,automatic,2020 KIA NIRO EX PLUG-IN HYBRID 1.6L,,,,190
2017 KIA SPORTAGE LX 2.4L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-kia-sportage-lx-24l/7502761777.html,100540,,clean,automatic,2017 KIA SPORTAGE LX 2.4L,,,,191
2017 NISSAN ROGUE SV 2.5L AWD,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-nissan-rogue-sv-25l-awd/7502761781.html,37842,,clean,automatic,2017 NISSAN ROGUE SV 2.5L AWD,,,,192
2016 HYUNDAI ACCENT L 1.6L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2016-hyundai-accent-16l/7502761785.html,114485,,clean,manual,2016 HYUNDAI ACCENT L 1.6L,,,,193
2020 TESLA MODEL 3 STANDARD RANGE PLUS,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-tesla-model-standard/7502761801.html,28332,,clean,automatic,2020 TESLA MODEL 3,,,,194
2017 VOLVO XC60 T6 DRIVE-E PREMIER,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-volvo-xc60-t6-drive/7502761804.html,63313,,clean,automatic,2017 VOLVO XC60 T6 DRIVE-E PREMIER,,,,195
Denali pick up truck,"15,500",https://vancouver.craigslist.org/van/cto/d/vancouver-denali-pick-up-truck/7502759913.html,200000,,clean,automatic,2010 gmc sierra 1500,,,,196
2018 Audi A5 Sportback 2.0T Technik quattro Coupe: Accident-Free,"43,796",https://vancouver.craigslist.org/rds/ctd/d/surrey-2018-audi-a5-sportback-20t/7502762206.html,46946,,clean,automatic,2018 Audi A5,4wd,coupe,4 cylinders,197
2020 Mazda CX5 Signature! 1 Owner ! 25k kms ! No Accidents ! CX-5 ! CX 5 !,"42,990",https://vancouver.craigslist.org/rds/ctd/d/surrey-east-2020-mazda-cx5-signature/7502762761.html,10,,clean,automatic,2022 mazda CX5 CX-5 CX 5,4wd,SUV,4 cylinders,198
2015 mercedes benz b250,"12,800",https://vancouver.craigslist.org/rch/cto/d/vancouver-2015-mercedes-benz-b250/7500641499.html,68000,,rebuilt,automatic,2015 mercedes benz b250,4wd,hatchback,4 cylinders,199
2011 Mazda MX-5 ! Mint ! 40K Kms! Manual! MX 5 ! MX5 !,"23,990",https://vancouver.craigslist.org/rds/ctd/d/surrey-east-2011-mazda-mx-mint-40k-kms/7502762963.html,40014,,clean,manual,2011 mazda miata mx5 mx-5 mx 5,rwd,convertible,4 cylinders,200
2020 Mazda CX9 GSL ! No Accident Dec's ! 1 Owner ! CX-9 ! CX 9 !,"39,990",https://vancouver.craigslist.org/rds/ctd/d/surrey-east-2020-mazda-cx9-gsl-no/7502763271.html,61693,,clean,automatic,2020 Mazda CX-9 CX9 CX 9,4wd,SUV,4 cylinders,201
2019 Toyota Highlander HYBRID XLE / NO ACCIDENT / LOCAL LOW KM,"58,995",https://vancouver.craigslist.org/van/ctd/d/vancouver-2019-toyota-highlander-hybrid/7502763324.html,44288,,clean,automatic,2019 toyota highlander hybrid xle,4wd,SUV,6 cylinders,202
2021 KIA SELTOS EX PREMIUM AWD ! 1 Owner ! No Accidents ! Like New !,"33,880",https://vancouver.craigslist.org/rds/ctd/d/surrey-east-2021-kia-seltos-ex-premium/7502763505.html,19169,,clean,automatic,2021 KIA SELTOS,4wd,SUV,4 cylinders,203
2016 BMW X3 XDRIVE 35I ! MINT !LOW MILEAGE ! CLEAN TITLE !,"27,880",https://vancouver.craigslist.org/rds/ctd/d/surrey-east-2016-bmw-x3-xdrive-35i-mint/7502763714.html,101351,,clean,automatic,2016 bmw x3,4wd,SUV,6 cylinders,204
2019 Toyota RAV4 Limited AWD,"39,552",https://vancouver.craigslist.org/bnc/ctd/d/coquitlam-2019-toyota-rav4-limited-awd/7502764069.html,21054,2T3D1RFV4KW036701,clean,automatic,2019 Toyota RAV4 Limited,4wd,SUV,4 cylinders,205
"2015 FORD ESCAPE SE AWD, NO ACCIDENTS, LCOAL BC VEHICLE SUV","14,998",https://vancouver.craigslist.org/van/ctd/d/burnaby-2015-ford-escape-se-awd-no/7502764364.html,177715,1FMCU9GXXFUA69431,clean,automatic,2015 ford escape se,4wd,SUV,4 cylinders,206
"2011 KIA SORENTO LX AWD, NO ACCIDNTS, BRAND NEW TIRES","12,598",https://vancouver.craigslist.org/van/ctd/d/burnaby-2011-kia-sorento-lx-awd-no/7502764411.html,160644,5XYKT4A21BG158836,clean,automatic,2011 kia sorento lx,,,6 cylinders,207
"2017 MITSUBISHI RVR SE LIMITED, WARRANTY UNTIL JUNE 2027","26,998",https://vancouver.craigslist.org/van/ctd/d/burnaby-2017-mitsubishi-rvr-se-limited/7502764881.html,56082,JA4AJ4AW2HZ608633,clean,automatic,2017 mitsubishi rvr se,4wd,SUV,4 cylinders,208
2019 BMW X5 40i ***LOW KM! FULLY LOADED!*** (35i),"67,412",https://vancouver.craigslist.org/van/ctd/d/2019-bmw-x5-40i-low-km-fully-loaded-35i/7502765067.html,1,,clean,automatic,2019 bmw x5,,,,209
2019 Ford F-150 Lariat 2.7L Ecoboost V6 502A Package (Black),"55,999",https://vancouver.craigslist.org/rch/ctd/d/richmond-northeast-2019-ford-150-lariat/7502765201.html,62682,,clean,automatic,2019 Ford Lariat SuperCrew 4x4,4wd,pickup,6 cylinders,210
2017 BMW 540i xdrive,"47,800",https://vancouver.craigslist.org/rch/ctd/d/richmond-2017-bmw-540i-xdrive/7502765270.html,34887,,clean,automatic,2017 bmw 540i,4wd,sedan,6 cylinders,211
"2017 MITSUBISHI RVR SE BLACK EDITION, WARRANTY TILL APRIL 2027!!! - $2","24,998",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2017-mitsubishi-rvr-se-black/7502765675.html,55997,,clean,automatic,2017 mitsubishi rvr,,,4 cylinders,212
1982 dodge rampage project,500,https://vancouver.craigslist.org/pml/cto/d/chilliwack-central-1982-dodge-rampage/7501063490.html,160000,,clean,manual,1982 doge  ramppage,fwd,pickup,4 cylinders,213
2015 Toyota Camry LE Call Rajat 778-388-7819,"16,990",https://vancouver.craigslist.org/van/ctd/d/vancouver-2015-toyota-camry-le-call/7502766122.html,150000,,clean,automatic,2015 toyota camry le,fwd,sedan,4 cylinders,214
2018 Acura RDX Elite,"34,666",https://vancouver.craigslist.org/rds/ctd/d/coquitlam-2018-acura-rdx-elite/7502766248.html,59705,5J8TB4H70JL807118,clean,automatic,2018 Acura RDX Elite,4wd,SUV,6 cylinders,215
2008 Saturn Astra,"2,600",https://vancouver.craigslist.org/van/cto/d/vancouver-2008-saturn-astra/7502764652.html,229712,,clean,automatic,2008 saturn astra,,hatchback,,216
1987 firebird,700,https://vancouver.craigslist.org/pml/cto/d/chilliwack-central-1987-firebird/7502764850.html,280000,,clean,automatic,1987 pontiac firebird,rwd,coupe,6 cylinders,217
2019 Cadillac SRX,"3,250",https://vancouver.craigslist.org/pml/cto/d/coquitlam-2019-cadillac-srx/7502765709.html,305000,,clean,automatic,2009 caddilac srx,rwd,SUV,6 cylinders,218
2018 MAZDA CX-5 GS COMFORT AWD! NO ACCIDENTS! 1 OWNER! LOCAL! CLEAN!,"30,998",https://vancouver.craigslist.org/van/ctd/d/surrey-east-2018-mazda-cx-gs-comfort/7502767709.html,74786,,clean,automatic,2018 Mazda CX-5 cx5,4wd,,4 cylinders,219
2008 Infiniti G37s super low mileage,"15,125",https://vancouver.craigslist.org/bnc/cto/d/burnaby-2008-infiniti-g37s-super-low/7501613911.html,111000,,clean,automatic,2008 Infiniti G37s,rwd,,,220
2007 PONTIAC SOLSTICE GXP - CHEAP ON GAS!!,"16,500",https://vancouver.craigslist.org/rds/cto/d/vancouver-2007-pontiac-solstice-gxp/7493493636.html,47005,,rebuilt,manual,2007 pontiac solstice gxp,rwd,convertible,4 cylinders,221
1996 Toyota 4Runner SR5,"11,000",https://vancouver.craigslist.org/bnc/cto/d/burnaby-1996-toyota-4runner-sr5/7502766695.html,330000,,clean,automatic,1996 Toyota 4runner,4wd,,,222
2014 BMW 428xi AWD CONVERTIBLE ***VERY LOW KM!***- 428xi 435i,"33,133",https://vancouver.craigslist.org/van/ctd/d/2014-bmw-428xi-awd-convertible-very-low/7502769085.html,1,,clean,automatic,2014 bmw 428i,,,,223
2004 Mercedes Benz ml350,"5,250",https://vancouver.craigslist.org/bnc/cto/d/burnaby-2004-mercedes-benz-ml350/7501687135.html,168000,,clean,automatic,2004 Ml350,4wd,,,224
